timestamp,open,close,high,low,volume
2025-05-13 22:47:41,1744770600.0,102.535,102.535,102.535,102.535
2025-05-13 22:47:41,1744772400.0,102.53,102.53,102.53,102.53
2025-05-13 22:47:41,1744774200.0,102.39,102.39,102.39,102.39
2025-05-13 22:47:42,1744776000.0,102.383,102.383,102.383,102.383
2025-05-13 22:47:42,1744777800.0,102.427,102.427,102.427,102.427
2025-05-13 22:47:42,1744779600.0,102.347,102.347,102.347,102.347
2025-05-13 22:47:42,1744781400.0,102.284,102.284,102.284,102.284
2025-05-13 22:47:43,1744783200.0,102.296,102.296,102.296,102.296
2025-05-13 22:47:43,1744785000.0,102.281,102.281,102.281,102.281
2025-05-13 22:47:43,1744786800.0,102.206,102.206,102.206,102.206
2025-05-13 22:47:44,1744788600.0,102.248,102.248,102.248,102.248
2025-05-13 22:47:44,1744790400.0,102.308,102.308,102.308,102.308
2025-05-13 22:47:45,1744792200.0,102.083,102.083,102.083,102.083
2025-05-13 22:47:45,1744794000.0,102.039,102.039,102.039,102.039
2025-05-13 22:47:45,1744795800.0,102.138,102.138,102.138,102.138
2025-05-13 22:47:46,1744797600.0,102.168,102.168,102.168,102.168
2025-05-13 22:47:46,1744799400.0,102.064,102.064,102.064,102.064
2025-05-13 22:47:46,1744801200.0,102.102,102.102,102.102,102.102
2025-05-13 22:47:47,1744803000.0,102.442,102.442,102.442,102.442
2025-05-13 22:47:47,1744804800.0,102.478,102.478,102.478,102.478
2025-05-13 22:47:48,1744806600.0,102.576,102.576,102.576,102.576
2025-05-13 22:47:48,1744808400.0,102.635,102.635,102.635,102.635
2025-05-13 22:47:48,1744810200.0,102.555,102.555,102.555,102.555
2025-05-13 22:47:49,1744812000.0,102.594,102.594,102.594,102.594
2025-05-13 22:47:49,1744813800.0,102.472,102.472,102.472,102.472
2025-05-13 22:47:49,1744815600.0,102.43,102.43,102.43,102.43
2025-05-13 22:47:50,1744817400.0,102.408,102.408,102.408,102.408
2025-05-13 22:47:50,1744819200.0,102.456,102.456,102.456,102.456
2025-05-13 22:47:51,1744821000.0,102.297,102.297,102.297,102.297
2025-05-13 22:47:51,1744822800.0,102.503,102.503,102.503,102.503
2025-05-13 22:47:52,1744824600.0,102.653,102.653,102.653,102.653
2025-05-13 22:47:52,1744826400.0,102.573,102.573,102.573,102.573
2025-05-13 22:47:52,1744828200.0,102.823,102.823,102.823,102.823
2025-05-13 22:47:53,1744830000.0,102.667,102.667,102.667,102.667
2025-05-13 22:47:53,1744831800.0,102.751,102.751,102.751,102.751
2025-05-13 22:47:53,1744833600.0,102.69,102.69,102.69,102.69
2025-05-13 22:47:54,1744835400.0,102.686,102.686,102.686,102.686
2025-05-13 22:47:54,1744837200.0,102.389,102.389,102.389,102.389
2025-05-13 22:47:55,1744839000.0,102.494,102.494,102.494,102.494
2025-05-13 22:47:55,1744840800.0,102.368,102.368,102.368,102.368
2025-05-13 22:47:55,1744842600.0,102.213,102.213,102.213,102.213
2025-05-13 22:47:56,1744844400.0,102.478,102.478,102.478,102.478
2025-05-13 22:47:56,1744846200.0,102.39,102.39,102.39,102.39
2025-05-13 22:47:57,1744848000.0,102.26,102.26,102.26,102.26
2025-05-13 22:47:57,1744849800.0,102.201,102.201,102.201,102.201
2025-05-13 22:47:57,1744851600.0,102.191,102.191,102.191,102.191
2025-05-13 22:47:58,1744853400.0,102.352,102.352,102.352,102.352
2025-05-13 22:47:58,1744855200.0,102.355,102.355,102.355,102.355
2025-05-13 22:47:58,1744857000.0,102.294,102.294,102.294,102.294
2025-05-13 22:47:59,1744858800.0,102.386,102.386,102.386,102.386
2025-05-13 22:47:59,1744860600.0,102.653,102.653,102.653,102.653
2025-05-13 22:48:00,1744862400.0,102.795,102.795,102.795,102.795
2025-05-13 22:48:00,1744864200.0,102.864,102.864,102.864,102.864
2025-05-13 22:48:00,1744866000.0,102.82,102.82,102.82,102.82
2025-05-13 22:48:01,1744867800.0,102.764,102.764,102.764,102.764
2025-05-13 22:48:01,1744869600.0,102.749,102.749,102.749,102.749
2025-05-13 22:48:02,1744871400.0,102.682,102.682,102.682,102.682
2025-05-13 22:48:02,1744873200.0,102.674,102.674,102.674,102.674
2025-05-13 22:48:02,1744875000.0,102.73,102.73,102.73,102.73
2025-05-13 22:48:03,1744876800.0,102.695,102.695,102.695,102.695
2025-05-13 22:48:03,1744878600.0,102.594,102.594,102.594,102.594
2025-05-13 22:48:03,1744880400.0,102.754,102.754,102.754,102.754
2025-05-13 22:48:04,1744882200.0,102.817,102.817,102.817,102.817
2025-05-13 22:48:04,1744884000.0,102.76,102.76,102.76,102.76
2025-05-13 22:48:05,1744885800.0,102.865,102.865,102.865,102.865
2025-05-13 22:48:05,1744887600.0,102.994,102.994,102.994,102.994
2025-05-13 22:48:05,1744889400.0,103.001,103.001,103.001,103.001
2025-05-13 22:48:06,1744891200.0,102.798,102.798,102.798,102.798
2025-05-13 22:48:06,1744893000.0,102.87,102.87,102.87,102.87
2025-05-13 22:48:07,1744894800.0,102.754,102.754,102.754,102.754
2025-05-13 22:48:07,1744896600.0,102.597,102.597,102.597,102.597
2025-05-13 22:48:07,1744898400.0,102.609,102.609,102.609,102.609
2025-05-13 22:48:08,1744900200.0,102.605,102.605,102.605,102.605
2025-05-13 22:48:08,1744902000.0,102.561,102.561,102.561,102.561
2025-05-13 22:48:09,1744903800.0,102.709,102.709,102.709,102.709
2025-05-13 22:48:09,1744905600.0,102.569,102.569,102.569,102.569
2025-05-13 22:48:09,1744907400.0,102.554,102.554,102.554,102.554
2025-05-13 22:48:10,1744909200.0,102.572,102.572,102.572,102.572
2025-05-13 22:48:10,1744911000.0,102.41,102.41,102.41,102.41
2025-05-13 22:48:11,1744912800.0,102.466,102.466,102.466,102.466
2025-05-13 22:48:11,1744914600.0,102.517,102.517,102.517,102.517
2025-05-13 22:48:11,1744916400.0,102.702,102.702,102.702,102.702
2025-05-13 22:48:12,1744918200.0,102.878,102.878,102.878,102.878
2025-05-13 22:48:12,1744920000.0,102.88,102.88,102.88,102.88
2025-05-13 22:48:13,1744921800.0,102.834,102.834,102.834,102.834
2025-05-13 22:48:13,1744923600.0,103.023,103.023,103.023,103.023
2025-05-13 22:48:13,1744925400.0,102.933,102.933,102.933,102.933
2025-05-13 22:48:14,1744927200.0,102.902,102.902,102.902,102.902
2025-05-13 22:48:14,1744929000.0,102.82,102.82,102.82,102.82
2025-05-13 22:48:14,1744930800.0,102.862,102.862,102.862,102.862
2025-05-13 22:48:15,1744932600.0,102.859,102.859,102.859,102.859
2025-05-13 22:48:15,1744934400.0,102.898,102.898,102.898,102.898
2025-05-13 22:48:16,1744936200.0,102.759,102.759,102.759,102.759
2025-05-13 22:48:16,1744938000.0,102.818,102.818,102.818,102.818
2025-05-13 22:48:17,1744939800.0,102.775,102.775,102.775,102.775
2025-05-13 22:48:17,1744941600.0,102.838,102.838,102.838,102.838
2025-05-13 22:48:17,1744943400.0,102.793,102.793,102.793,102.793
2025-05-13 22:48:18,1744945200.0,102.77,102.77,102.77,102.77
2025-05-13 22:48:18,1744947000.0,102.701,102.701,102.701,102.701
2025-05-13 22:48:18,1744948800.0,102.816,102.816,102.816,102.816
2025-05-13 22:48:19,1744950600.0,102.782,102.782,102.782,102.782
2025-05-13 22:48:19,1744952400.0,102.721,102.721,102.721,102.721
2025-05-13 22:48:19,1744954200.0,102.725,102.725,102.725,102.725
2025-05-13 22:48:20,1744956000.0,102.656,102.656,102.656,102.656
2025-05-13 22:48:20,1744957800.0,102.704,102.704,102.704,102.704
2025-05-13 22:48:21,1744959600.0,102.662,102.662,102.662,102.662
2025-05-13 22:48:21,1744961400.0,102.649,102.649,102.649,102.649
2025-05-13 22:48:21,1744963200.0,102.646,102.646,102.646,102.646
2025-05-13 22:48:22,1744965000.0,102.638,102.638,102.638,102.638
2025-05-13 22:48:22,1744966800.0,102.649,102.649,102.649,102.649
2025-05-13 22:48:23,1744968600.0,102.667,102.667,102.667,102.667
2025-05-13 22:48:23,1744970400.0,102.701,102.701,102.701,102.701
2025-05-13 22:48:23,1744972200.0,102.713,102.713,102.713,102.713
2025-05-13 22:48:24,1744974000.0,102.672,102.672,102.672,102.672
2025-05-13 22:48:24,1744975800.0,102.664,102.664,102.664,102.664
2025-05-13 22:48:25,1744977600.0,102.678,102.678,102.678,102.678
2025-05-13 22:48:25,1744979400.0,102.709,102.709,102.709,102.709
2025-05-13 22:48:26,1744981200.0,102.719,102.719,102.719,102.719
2025-05-13 22:48:26,1744983000.0,102.701,102.701,102.701,102.701
2025-05-13 22:48:26,1744984800.0,102.727,102.727,102.727,102.727
