,ema_fast,ema_slow,rsi,macd,previous_loss,last_open_price,last_close_price,avg_loss_last_3
0,1.16539,1.16608,38.7947,-0.00069,0.0,0.0,0.0,0.0
error,Invalid payload format.,1760418578.3420386
error,Invalid payload format.,1760418581.0990598
error,Invalid payload format.,1760418586.1050215
error,Invalid payload format.,1760418591.1008
error,Invalid payload format.,1760418596.1042237
error,Invalid payload format.,1760418601.1053858
error,Invalid payload format.,1760418606.0949442
error,Invalid payload format.,1760418611.115459
error,Invalid payload format.,1760418616.0991042
error,Invalid payload format.,1760418621.1036234
error,Invalid payload format.,1760418626.0935173
error,Invalid payload format.,1760418631.107118
error,Invalid payload format.,1760418636.1131487
error,Invalid payload format.,1760418648.8729138
error,Invalid payload format.,1760418653.8603532
error,Invalid payload format.,1760418658.8801305
error,Invalid payload format.,1760418663.8803022
error,Invalid payload format.,1760418668.9110446
error,Invalid payload format.,1760418673.9144647
error,Invalid payload format.,1760418678.9328167
error,Invalid payload format.,1760418683.9373748
error,Invalid payload format.,1760418688.9490154
error,Invalid payload format.,1760418693.9600308
error,Invalid payload format.,1760418698.9789073
error,Invalid payload format.,1760418703.9875643
error,Invalid payload format.,1760418709.0086172
error,Invalid payload format.,1760418713.9800994
error,Invalid payload format.,1760418718.9836175
error,Invalid payload format.,1760418723.9783099
error,Invalid payload format.,1760418728.9918766
error,Invalid payload format.,1760418733.9752624
error,Invalid payload format.,1760418739.0110157
error,Invalid payload format.,1760418743.9848645
error,Invalid payload format.,1760418748.9945185
error,Invalid payload format.,1760418753.972636
error,Invalid payload format.,1760418758.9811792
error,Invalid payload format.,1760418764.0027213
error,Invalid payload format.,1760418768.9940977
error,Invalid payload format.,1760418774.004691
error,Invalid payload format.,1760418779.0038261
error,Invalid payload format.,1760418784.009471
error,Invalid payload format.,1760418789.0118911
error,Invalid payload format.,1760418794.036912
error,Invalid payload format.,1760418799.015827
error,Invalid payload format.,1760418804.041298
error,Invalid payload format.,1760418809.0562217
error,Invalid payload format.,1760418814.0546548
error,Invalid payload format.,1760418819.0557773
error,Invalid payload format.,1760418824.04171
error,Invalid payload format.,1760418829.049991
error,Invalid payload format.,1760418834.058391
error,Invalid payload format.,1760418839.0354922
error,Invalid payload format.,1760418844.053087
error,Invalid payload format.,1760418849.0524304
error,Invalid payload format.,1760418854.0587523
error,Invalid payload format.,1760418859.072025
error,Invalid payload format.,1760418864.0854871
error,Invalid payload format.,1760418869.09099
error,Invalid payload format.,1760418874.2510097
error,Invalid payload format.,1760418879.1248646
error,Invalid payload format.,1760418884.1170502
error,Invalid payload format.,1760418889.1233344
error,Invalid payload format.,1760418894.097831
error,Invalid payload format.,1760418899.1152117
error,Invalid payload format.,1760418904.1084304
error,Invalid payload format.,1760418909.1131985
error,Invalid payload format.,1760418914.1261315
error,Invalid payload format.,1760418919.1553888
error,Invalid payload format.,1760418924.096923
error,Invalid payload format.,1760418929.1267867
error,Invalid payload format.,1760418934.144423
error,Invalid payload format.,1760418939.1919396
error,Invalid payload format.,1760418944.1411889
error,Invalid payload format.,1760418949.1902158
error,Invalid payload format.,1760418954.1572964
error,Invalid payload format.,1760418959.1961174
error,Invalid payload format.,1760418964.2100585
error,Invalid payload format.,1760418969.1895378
error,Invalid payload format.,1760418974.1856205
error,Invalid payload format.,1760418979.191097
error,Invalid payload format.,1760418984.1822865
error,Invalid payload format.,1760418989.1854942
error,Invalid payload format.,1760418994.165097
error,Invalid payload format.,1760418999.18168
error,Invalid payload format.,1760419004.6407092
error,Invalid payload format.,1760419009.3071625
error,Invalid payload format.,1760419014.163837
error,Invalid payload format.,1760419019.1791255
error,Invalid payload format.,1760419024.165165
error,Invalid payload format.,1760419029.186172
error,Invalid payload format.,1760419034.1954072
error,Invalid payload format.,1760419051.3534744
error,Invalid payload format.,1760419054.1651928
error,Invalid payload format.,1760419059.15466
error,Invalid payload format.,1760419064.1573837
error,Invalid payload format.,1760419069.1628964
error,Invalid payload format.,1760419074.1618993
error,Invalid payload format.,1760419079.1711686
error,Invalid payload format.,1760419090.9406724
error,Invalid payload format.,1760419095.9542835
error,Invalid payload format.,1760419100.9486558
error,Invalid payload format.,1760419105.9495833
error,Invalid payload format.,1760419110.9470546
error,Invalid payload format.,1760419115.9405746
error,Invalid payload format.,1760419120.9563847
error,Invalid payload format.,1760419125.9402614
error,Invalid payload format.,1760419130.9491806
error,Invalid payload format.,1760419135.9654045
error,Invalid payload format.,1760419140.9843576
error,Invalid payload format.,1760419145.9752557
error,Invalid payload format.,1760419150.9698265
error,Invalid payload format.,1760419155.9961917
error,Invalid payload format.,1760419160.996741
error,Invalid payload format.,1760419166.0196457
error,Invalid payload format.,1760419171.0300417
error,Invalid payload format.,1760419176.044333
error,Invalid payload format.,1760419181.070705
error,Invalid payload format.,1760419186.0721881
error,Invalid payload format.,1760419191.0799756
error,Invalid payload format.,1760419196.1049147
error,Invalid payload format.,1760419201.0980656
error,Invalid payload format.,1760419206.113757
error,Invalid payload format.,1760419211.1144483
error,Invalid payload format.,1760419216.435377
error,Invalid payload format.,1760419221.1029837
error,Invalid payload format.,1760419226.1181884
error,Invalid payload format.,1760419231.4689143
error,Invalid payload format.,1760419236.1323175
error,Invalid payload format.,1760419241.151833
error,Invalid payload format.,1760419246.1715317
error,Invalid payload format.,1760419251.1584399
error,Invalid payload format.,1760419256.6509428
error,Invalid payload format.,1760419261.1830661
error,Invalid payload format.,1760419266.196747
error,Invalid payload format.,1760419271.1972125
error,Invalid payload format.,1760419276.2103882
error,Invalid payload format.,1760419281.2309527
