timestamp,open,close,high,low,volume
2025-05-13 16:13:32,1620345600.0,0.77873,0.77873,0.77873,0.77873
2025-05-13 16:15:31,1620345600.0,0.77873,0.77873,0.77873,0.77873
2025-05-13 16:16:33,1620345600.0,0.77873,0.77873,0.77873,0.77873
2025-05-13 16:16:34,1620347400.0,0.77819,0.77819,0.77819,0.77819
2025-05-13 16:16:34,1620349200.0,0.77825,0.77825,0.77825,0.77825
2025-05-13 16:16:34,1620351000.0,0.77819,0.77819,0.77819,0.77819
2025-05-13 16:16:35,1620352800.0,0.77801,0.77801,0.77801,0.77801
2025-05-13 16:16:35,1620354600.0,0.7782,0.7782,0.7782,0.7782
2025-05-13 16:16:35,1620356400.0,0.77819,0.77819,0.77819,0.77819
2025-05-13 16:16:36,1620358200.0,0.77851,0.77851,0.77851,0.77851
2025-05-13 16:16:36,1620360000.0,0.77868,0.77868,0.77868,0.77868
2025-05-13 16:16:36,1620361800.0,0.77832,0.77832,0.77832,0.77832
2025-05-13 16:16:37,1620363600.0,0.77806,0.77806,0.77806,0.77806
2025-05-13 16:16:37,1620365400.0,0.77785,0.77785,0.77785,0.77785
2025-05-13 16:16:37,1620367200.0,0.77878,0.77878,0.77878,0.77878
2025-05-13 16:16:38,1620369000.0,0.77799,0.77799,0.77799,0.77799
2025-05-13 16:16:38,1620370800.0,0.7777,0.7777,0.7777,0.7777
2025-05-13 16:16:38,1620372600.0,0.77798,0.77798,0.77798,0.77798
2025-05-13 16:16:39,1620374400.0,0.77767,0.77767,0.77767,0.77767
2025-05-13 16:16:39,1620376200.0,0.77761,0.77761,0.77761,0.77761
2025-05-13 16:16:40,1620378000.0,0.77751,0.77751,0.77751,0.77751
2025-05-13 16:16:40,1620379800.0,0.77756,0.77756,0.77756,0.77756
2025-05-13 16:16:40,1620381600.0,0.77757,0.77757,0.77757,0.77757
2025-05-13 16:16:41,1620383400.0,0.77615,0.77615,0.77615,0.77615
2025-05-13 16:16:41,1620385200.0,0.77655,0.77655,0.77655,0.77655
2025-05-13 16:16:41,1620387000.0,0.77641,0.77641,0.77641,0.77641
2025-05-13 16:16:42,1620388800.0,0.77675,0.77675,0.77675,0.77675
2025-05-13 16:16:42,1620390600.0,0.77743,0.77743,0.77743,0.77743
2025-05-13 16:16:42,1620392400.0,0.77757,0.77757,0.77757,0.77757
2025-05-13 16:16:43,1620394200.0,0.77717,0.77717,0.77717,0.77717
2025-05-13 16:16:43,1620396000.0,0.77743,0.77743,0.77743,0.77743
2025-05-13 16:16:43,1620397800.0,0.77752,0.77752,0.77752,0.77752
2025-05-13 16:16:44,1620399600.0,0.77748,0.77748,0.77748,0.77748
2025-05-13 16:16:44,1620401400.0,0.77764,0.77764,0.77764,0.77764
2025-05-13 16:16:45,1620403200.0,0.7773,0.7773,0.7773,0.7773
2025-05-13 16:16:46,1620405000.0,0.7769,0.7769,0.7769,0.7769
2025-05-13 16:16:46,1620406800.0,0.78197,0.78197,0.78197,0.78197
2025-05-13 16:16:46,1620408600.0,0.78003,0.78003,0.78003,0.78003
2025-05-13 16:16:46,1620410400.0,0.78186,0.78186,0.78186,0.78186
2025-05-13 16:16:47,1620412200.0,0.78282,0.78282,0.78282,0.78282
2025-05-13 16:16:47,1620414000.0,0.78414,0.78414,0.78414,0.78414
2025-05-13 16:16:48,1620415800.0,0.78475,0.78475,0.78475,0.78475
2025-05-13 16:16:49,1620417600.0,0.78604,0.78604,0.78604,0.78604
2025-05-13 16:16:49,1620419400.0,0.78488,0.78488,0.78488,0.78488
2025-05-13 16:16:50,1620421200.0,0.78438,0.78438,0.78438,0.78438
2025-05-13 16:16:50,1620423000.0,0.78406,0.78406,0.78406,0.78406
2025-05-13 16:16:51,1620424800.0,0.78422,0.78422,0.78422,0.78422
2025-05-13 16:16:52,1620426600.0,0.78397,0.78397,0.78397,0.78397
2025-05-13 16:16:53,1620428400.0,0.78471,0.78471,0.78471,0.78471
2025-05-13 16:16:54,1620430200.0,0.78512,0.78512,0.78512,0.78512
2025-05-13 16:16:55,1620432000.0,0.78494,0.78494,0.78494,0.78494
2025-05-13 16:16:56,1620433800.0,0.7844,0.7844,0.7844,0.7844
2025-05-13 16:16:57,1620608400.0,0.7857,0.7857,0.7857,0.7857
2025-05-13 16:16:57,1620610200.0,0.78456,0.78456,0.78456,0.78456
2025-05-13 16:16:57,1620612000.0,0.78478,0.78478,0.78478,0.78478
2025-05-13 16:16:58,1620613800.0,0.78516,0.78516,0.78516,0.78516
2025-05-13 16:16:58,1620615600.0,0.7853,0.7853,0.7853,0.7853
2025-05-13 16:16:58,1620617400.0,0.78563,0.78563,0.78563,0.78563
2025-05-13 16:16:58,1620619200.0,0.78581,0.78581,0.78581,0.78581
2025-05-13 16:16:59,1620621000.0,0.78525,0.78525,0.78525,0.78525
2025-05-13 16:16:59,1620622800.0,0.78486,0.78486,0.78486,0.78486
2025-05-13 16:16:59,1620624600.0,0.78487,0.78487,0.78487,0.78487
2025-05-13 16:17:00,1620626400.0,0.78485,0.78485,0.78485,0.78485
2025-05-13 16:17:00,1620628200.0,0.78413,0.78413,0.78413,0.78413
2025-05-13 16:17:00,1620630000.0,0.78393,0.78393,0.78393,0.78393
2025-05-13 16:17:01,1620631800.0,0.78448,0.78448,0.78448,0.78448
2025-05-13 16:17:01,1620633600.0,0.78444,0.78444,0.78444,0.78444
2025-05-13 16:17:01,1620635400.0,0.78443,0.78443,0.78443,0.78443
2025-05-13 16:17:01,1620637200.0,0.78462,0.78462,0.78462,0.78462
2025-05-13 16:17:02,1620639000.0,0.78518,0.78518,0.78518,0.78518
2025-05-13 16:17:02,1620640800.0,0.78549,0.78549,0.78549,0.78549
2025-05-13 16:17:02,1620642600.0,0.78615,0.78615,0.78615,0.78615
2025-05-13 16:17:03,1620644400.0,0.78611,0.78611,0.78611,0.78611
2025-05-13 16:17:03,1620646200.0,0.78497,0.78497,0.78497,0.78497
2025-05-13 16:17:04,1620648000.0,0.78534,0.78534,0.78534,0.78534
2025-05-13 16:17:04,1620649800.0,0.78674,0.78674,0.78674,0.78674
2025-05-13 16:17:04,1620651600.0,0.78713,0.78713,0.78713,0.78713
2025-05-13 16:17:05,1620653400.0,0.78723,0.78723,0.78723,0.78723
2025-05-13 16:17:05,1620655200.0,0.78743,0.78743,0.78743,0.78743
2025-05-13 16:17:05,1620657000.0,0.788,0.788,0.788,0.788
2025-05-13 16:17:06,1620658800.0,0.78816,0.78816,0.78816,0.78816
2025-05-13 16:17:06,1620660600.0,0.7881,0.7881,0.7881,0.7881
2025-05-13 16:17:06,1620662400.0,0.78814,0.78814,0.78814,0.78814
2025-05-13 16:17:07,1620664200.0,0.78875,0.78875,0.78875,0.78875
2025-05-13 16:17:07,1620666000.0,0.78876,0.78876,0.78876,0.78876
2025-05-13 16:17:08,1620667800.0,0.78879,0.78879,0.78879,0.78879
