,ema_fast,ema_slow,rsi,macd,previous_loss,last_open_price,last_close_price,avg_loss_last_3
0,0.89501,0.89559,39.34207,-0.00058,0.0,0.0,0.0,0.0
error,Invalid payload format.,1760418578.3958342
error,Invalid payload format.,1760418581.1236398
error,Invalid payload format.,1760418586.1316586
error,Invalid payload format.,1760418591.1305232
error,Invalid payload format.,1760418596.1289148
error,Invalid payload format.,1760418601.1317997
error,Invalid payload format.,1760418606.1293633
error,Invalid payload format.,1760418611.165018
error,Invalid payload format.,1760418616.146152
error,Invalid payload format.,1760418621.1526923
error,Invalid payload format.,1760418626.1509519
error,Invalid payload format.,1760418631.1505752
error,Invalid payload format.,1760418636.1656897
error,Invalid payload format.,1760418648.9347665
error,Invalid payload format.,1760418653.9059155
error,Invalid payload format.,1760418658.9368718
error,Invalid payload format.,1760418663.9737823
error,Invalid payload format.,1760418668.9940617
error,Invalid payload format.,1760418674.0003479
error,Invalid payload format.,1760418679.0362432
error,Invalid payload format.,1760418684.0283403
error,Invalid payload format.,1760418689.0221262
error,Invalid payload format.,1760418694.0473933
error,Invalid payload format.,1760418699.0765874
error,Invalid payload format.,1760418704.0831017
error,Invalid payload format.,1760418709.0828505
error,Invalid payload format.,1760418714.0941982
error,Invalid payload format.,1760418719.072729
error,Invalid payload format.,1760418724.0661948
error,Invalid payload format.,1760418729.1017325
error,Invalid payload format.,1760418734.144344
error,Invalid payload format.,1760418739.1772215
error,Invalid payload format.,1760418744.1124306
error,Invalid payload format.,1760418749.1047056
error,Invalid payload format.,1760418754.0776029
error,Invalid payload format.,1760418759.1317286
error,Invalid payload format.,1760418764.126697
error,Invalid payload format.,1760418769.115779
error,Invalid payload format.,1760418774.121015
error,Invalid payload format.,1760418779.149043
error,Invalid payload format.,1760418784.1315773
error,Invalid payload format.,1760418789.157084
error,Invalid payload format.,1760418794.162795
error,Invalid payload format.,1760418799.2151763
error,Invalid payload format.,1760418804.203702
error,Invalid payload format.,1760418809.2092557
error,Invalid payload format.,1760418814.2027874
error,Invalid payload format.,1760418819.2182581
error,Invalid payload format.,1760418824.2246206
error,Invalid payload format.,1760418829.2112184
error,Invalid payload format.,1760418834.2445614
error,Invalid payload format.,1760418839.1507344
error,Invalid payload format.,1760418844.1943157
error,Invalid payload format.,1760418849.22004
error,Invalid payload format.,1760418854.2597985
error,Invalid payload format.,1760418859.287769
error,Invalid payload format.,1760418864.2144065
error,Invalid payload format.,1760418869.3263721
error,Invalid payload format.,1760418874.4025059
error,Invalid payload format.,1760418879.3395498
error,Invalid payload format.,1760418884.3073168
error,Invalid payload format.,1760418889.3050253
error,Invalid payload format.,1760418894.2539937
error,Invalid payload format.,1760418899.353098
error,Invalid payload format.,1760418904.2512314
error,Invalid payload format.,1760418909.3464644
error,Invalid payload format.,1760418914.3258245
error,Invalid payload format.,1760418919.3809216
error,Invalid payload format.,1760418924.3520453
error,Invalid payload format.,1760418929.3318367
error,Invalid payload format.,1760418934.3448703
error,Invalid payload format.,1760418939.5267634
error,Invalid payload format.,1760418944.3594182
error,Invalid payload format.,1760418949.4740314
error,Invalid payload format.,1760418954.3411932
error,Invalid payload format.,1760418959.4072163
error,Invalid payload format.,1760418964.445715
error,Invalid payload format.,1760418969.4467468
error,Invalid payload format.,1760418974.3634803
error,Invalid payload format.,1760418979.4155855
error,Invalid payload format.,1760418984.380135
error,Invalid payload format.,1760418989.4701025
error,Invalid payload format.,1760418995.2928019
error,Invalid payload format.,1760418999.4144132
error,Invalid payload format.,1760419006.7710903
error,Invalid payload format.,1760419011.1785653
error,Invalid payload format.,1760419014.3695483
error,Invalid payload format.,1760419019.508294
error,Invalid payload format.,1760419024.4750938
error,Invalid payload format.,1760419029.5106392
error,Invalid payload format.,1760419034.4317188
error,Invalid payload format.,1760419051.3699672
error,Invalid payload format.,1760419054.187533
error,Invalid payload format.,1760419059.1913438
error,Invalid payload format.,1760419064.1918533
error,Invalid payload format.,1760419069.1958866
error,Invalid payload format.,1760419074.205975
error,Invalid payload format.,1760419079.2063365
error,Invalid payload format.,1760419090.988522
error,Invalid payload format.,1760419096.0107124
error,Invalid payload format.,1760419101.0193894
error,Invalid payload format.,1760419105.9992397
error,Invalid payload format.,1760419111.012581
error,Invalid payload format.,1760419115.9971857
error,Invalid payload format.,1760419121.0094662
error,Invalid payload format.,1760419126.0111325
error,Invalid payload format.,1760419131.0210571
error,Invalid payload format.,1760419136.0308008
error,Invalid payload format.,1760419141.0518603
error,Invalid payload format.,1760419146.0291333
error,Invalid payload format.,1760419151.0382743
error,Invalid payload format.,1760419156.0592115
error,Invalid payload format.,1760419161.0722444
error,Invalid payload format.,1760419166.1413643
error,Invalid payload format.,1760419171.1170628
error,Invalid payload format.,1760419176.1483479
error,Invalid payload format.,1760419181.1864421
error,Invalid payload format.,1760419186.1935844
error,Invalid payload format.,1760419191.1659527
error,Invalid payload format.,1760419196.233875
error,Invalid payload format.,1760419201.214292
error,Invalid payload format.,1760419206.2212086
error,Invalid payload format.,1760419211.2219038
error,Invalid payload format.,1760419216.5728414
error,Invalid payload format.,1760419221.2198603
error,Invalid payload format.,1760419226.2384553
error,Invalid payload format.,1760419231.6332273
error,Invalid payload format.,1760419236.2658784
error,Invalid payload format.,1760419241.286268
error,Invalid payload format.,1760419246.293459
error,Invalid payload format.,1760419251.3018637
error,Invalid payload format.,1760419257.1780233
error,Invalid payload format.,1760419261.2851484
error,Invalid payload format.,1760419266.3444343
error,Invalid payload format.,1760419271.3390794
error,Invalid payload format.,1760419276.3329453
